id,sentiment,target,text,source
1650,offensive,other,@user A brand new van at that! Shiny and spic and span.,35_twitter
1651,hateful,sexual_orientation,paging dr. faggot...,35_twitter
1652,offensive,other,@user The number of leftist extremist terrorist/mass shooters eclipses the number on the right.\nYour contenti\u2026 @URL,35_twitter
1653,offensive,origin,@user @user @user Comedy spic,35_twitter
1654,offensive,origin,@user @user So leave and move to a 'shithole' country in Africa maybe Rwanda.,35_twitter
1655,offensive,origin,Why would the guy that just killed a bunch of Jews support Bernie Sanders a Jew you fucking broken brained retard @URL,35_twitter
1656,abusive,origin,@user If the name was ching chong indi (chinese version of ayush man bharat) then would have been accepted.,35_twitter
1657,offensive,gender,@user Trampy little cunt chavvy \n\nCan't trust anyone even that sneaky Russian Peshy \ud83c\udd94\n\n\ud83d\ude02\ud83d\ude02,35_twitter
1658,hateful,disability,He\u2019s retarded @URL,35_twitter
1659,hateful,gender,@user Don’t do it I did it and it’s impossible to keep such a nightmare I also looked like a feminazi a… @URL,35_twitter
1660,abusive,origin,@user Hell I'd take it if we'd agree that illegal aliens should be deported if they did what Kavanaugh i… @URL,35_twitter
1661,offensive,origin,@user Trump immigration law \whites only from non shithole countries\\nTrump law,35_twitter
1662,hateful,disability,@user @user Don't be aggressive toward my best girl you fucking mongoloid,35_twitter
1663,hateful,origin,Why is drunk me such a cunt \ud83d\ude02\ud83e\udd23,35_twitter
1664,offensive,disability,@user @user I\u2019ve never heard retard juice iml lmao but the fact that it makes so much sense is what really brought me here,35_twitter
1665,hateful,origin,Portland grants $500K for immigrants' attorney fees @URL,35_twitter
1666,offensive,other,The Pied Piper of Hamelin \n\nWhat a twat,35_twitter
1667,offensive,origin,“It is 1924 in Pascua village that settlement of Yaqui refugees in my town. There are three sisters. The first to… @URL,35_twitter
1668,abusive,disability,remember when this dude was on strangers with candy making retard jokes @URL,35_twitter
1669,offensive,disability,@user This is the most retarded thing I\u2019ve ever heard my life. Senator Feinstein you are unqualified for your job. Vote Leon,35_twitter
1670,hateful,gender,@user Good luck in your semi the day ya Hibs cunt,35_twitter
1671,offensive,origin,@user @user @user Steve Cortes is so cynical and a spic! His father doesn\u2019t even speak English at all and he\u2026 @URL,35_twitter
1672,offensive,origin,ching chong i absolutely,35_twitter
1673,disrespectful,gender,@user I feel like such a fat cunt,35_twitter
1674,hateful,disability,@user bra I have a crush on a girl named London and she has a crush on another kid (he\u2019s a retard) lol and I\u2026 @URL,35_twitter
1675,offensive,origin,Did Elaine give Mitch come Super T lately? Maybe he’s had a testosterone boost. Don’t tell the feminazi’s. @URL,35_twitter
1676,offensive,origin,You wanna know why that twat shot up that #synagogue? Just read #antisemitic social media pages like @user r\u2026 @URL,35_twitter
1677,abusive,origin,\u201cWhah whah whah I wish we had socialist healthcare\u201d - Every retard of America,35_twitter
1678,abusive,other,@user @user @user You\u2019re a retard you\u2019re comparing Hitler to Mike Ashley. Get a grip of yourself,35_twitter
1679,offensive,disability,Mum offered me a pink ticket and I asked for a new coffee table instead.... WHY am I like this \ud83d\ude2b #mongol,35_twitter
1680,hateful,disability,What sort of mongy comes to a 2 and half hour train journey w no headphones . Cba,35_twitter
1681,hateful,origin,@user @user @user Well he did say he wants immigrants with blue eyes and did call us shithole countr\u2026 @URL,35_twitter
1682,offensive,disability,@user Rainmaker on blackbelly makes me want to die\nlike why the fuck are there just these huge retarded shape\u2026 @URL,35_twitter
1683,hateful,origin,@user Wanna be spic.,35_twitter
1684,hateful,other,Today at a party a girl said I was retarded hot and no compliment from any dude can ever top the blushing I did.,35_twitter
1685,hateful,origin,this is what having a good jewish lawyer n money will do....this nigga still retarded n dumpy than a hoe @URL,35_twitter
1686,hateful,disability,@user you're one gay retard,35_twitter
1687,hateful,disability,Dont b retard see his body language. He is in gesture of respect. @URL,35_twitter
1688,offensive,disability,@user retard movie like most movies. Didn't like it a bit,35_twitter
1689,hateful,origin,adding on to this saying “ching chong” just because im asian doesnt mean i say it. Is that what all you arrogant non-asians think we say?,35_twitter
1690,offensive,origin,@user is not a cunt she's my friend,35_twitter
1691,offensive,origin,@user Stupid spic,35_twitter
1692,hateful,origin,@user He went full retard never go full retard @URL,35_twitter
1693,abusive,other,Did he target the jews in the media? The bankers? The ZOG?\nThis faggot probably killed some stabucks barista jew and accomplished ZERO,35_twitter
1694,offensive,other,For a buncha so called shithole countries we sure have been sending over some shitty fuckin people... Last week it\u2026 @URL,35_twitter
1695,offensive,disability,nigga what just dont be fucking retarded @URL,35_twitter
1696,offensive,origin,someone get mongol w me todayyyy,35_twitter
1697,hateful,other,@user @user Meta world peace?,35_twitter
1698,hateful,other,Peel that ass back monkey style faggot,35_twitter
1699,abusive,origin,@user ole fiend out lame ass negro lol,35_twitter
1700,hateful,other,tu sauves des migrants @URL,35_twitter
1701,offensive,origin,@user keep the same energy nigger,35_twitter
1702,offensive,sexual_orientation,shut the fuck up faggot @URL,35_twitter
1703,disrespectful,gender,@user She presents her slow from a hammock stoned off her twat waving a handful of incense sticks around the place,35_twitter
1704,offensive,origin,...why trash Australia make another shithole country.... @URL,35_twitter
1705,offensive,other,I\u2019ve said it before and I\u2019ll say it again if you sell dope you\u2019re a straight bitch who can\u2019t man up and get a real job. Fucking faggot.,35_twitter
1706,abusive,origin,@user *insert ching chong ping pong meme here ( hahaha funni funni' because his surname is pronounced li… @URL,35_twitter
1707,offensive,gender,@user @user @user Can I dress up as you for Halloween (retard with anger issues) you ugly cunt,35_twitter
1708,hateful,origin,You wanna call me a nigger with your whole chest and then block meike bitch @URL,35_twitter
1709,offensive,other,@user @user Let's revisit shall we...she brought up liberals and she brought up feminazi's so I… @URL,35_twitter
1710,offensive,disability,The unconscionable abattoir of retarded children (BMC) as led by faux SAN \u201cKestus Feyamo\u201d will NEVER understand wha\u2026 @URL,35_twitter
1711,hateful,gender,Fuck you dumbass bitch stupid ass idiot fucking crap load of bullshit useless ass cunt headass asshole its-impossib\u2026 @URL,35_twitter
1712,hateful,other,@user Looks like you got the retarded horse from Family Guy @URL,35_twitter
1713,disrespectful,disability,@user @user Answer definitively: Do you know you're a retard?,35_twitter
1714,hateful,other,I know I\u2019m cooked when I start acting retarded \ud83d\ude02,35_twitter
1715,offensive,sexual_orientation,Lance Stephenson got that retard strength,35_twitter
1716,offensive,gender,You are a disrespectful twat if you start celebrating Christmas before Remembrance Day is over. \ud83e\udd37\ud83c\udffc\u200d\u2640\ufe0f,35_twitter
1717,offensive,other,young negro stay focused.,35_twitter
1718,offensive,disability,Jackie is the only trap allowed on my timeline ok buddy retard\nJackie Chan is Chun Li Street Fighter @URL via @user,35_twitter
1719,offensive,other,@user @user She ain\u2019t GAF abt Puerto Rico gay black brown \u201cshithole countries\u201d\nwomen pussies...now she mad. \ud83d\ude44\ud83d\ude44\ud83d\ude44\ud83d\ude44\ud83d\ude44\ud83d\ude44,35_twitter
1720,offensive,disability,why are lyft drivers so fucking retarded,35_twitter
1721,offensive,disability,So many mongy condescending tweets about Ronaldo as well. \n\n\u201cClap him at first and then get behind the team\u201d \n\nThan\u2026 @URL,35_twitter
1722,abusive,origin,@user @user ching chong ding dong,35_twitter
1723,offensive,origin,Well maybe I'm the faggot America #GreenDay,35_twitter
1724,hateful,origin,@user @user I\u2019m just grateful that my country wasn\u2019t full of savages and left it in a shithole\u2026 @URL,35_twitter
1725,hateful,origin,Trump follower :\n\nI'm not shit'n you one damn bit Forest Trump is get'n rid of them Kastogie raghead reporter t\u2026 @URL,35_twitter
1726,abusive,other,@user @user @user You really want to go there? Lol...either you are a sheltered ignorant twat or y\u2026 @URL,35_twitter
1727,offensive,gender,What a pathetic cunt @URL,35_twitter
1728,offensive,sexual_orientation,i\u2019m a faggot,35_twitter
1729,abusive,gender,Your game is fucked shit shite shitty twat bastard of a game,35_twitter
1730,hateful,origin,@user Can you get me and the one person I care about out of this shithole country please and thanks. I wanna l\u2026 @URL,35_twitter
1731,offensive,origin,Jenna Folwell can @user how to kill her baby but a chinaman cant learn about tiananmen square\n\n&amp; the interwebz i\u2026 @URL,35_twitter
1732,offensive,gender,This is good news but I'm afraid this is a feminazi man hater doing this f… @URL,35_twitter
1733,offensive,origin,That's what I was getting crying and crying from the retard blks across the street lmfaoo hahahahahahaha they are n\u2026 @URL,35_twitter
1734,abusive,origin,that’s the point nigger @URL,35_twitter
1735,hateful,origin,Dear mongy stoke \u2018fans\u2019 can ya stop fighting or whatever is it you\u2019re doing outside the ground so my coach can leave.. \ud83d\ude44\ud83d\ude02 #scfc #StokeCity,35_twitter
1736,disrespectful,gender,@user It was worded fine you weird cunt,35_twitter
1737,offensive,sexual_orientation,The faggot scene in Grand Budapest Hotel is probably the hardest I've laughed at a movie,35_twitter
1738,hateful,gender,@user @user @user Then why does it say limited edition and not limited to fortnitemares you mongoloid lmao.,35_twitter
1739,hateful,origin,Everything was a spic from my nature of listening to alternative rock,35_twitter
1740,offensive,disability,@user @user This comment is so baseless and retarded.\n\nDid you conveniently forget David Headley did re\u2026 @URL,35_twitter
1741,hateful,religion,Catch these hands at the overwatch meetup retard @URL,35_twitter
1742,abusive,origin,It\u2019s a sign to your true calling of you cutting grass spic lmao \ud83d\ude02 @URL,35_twitter
1743,disrespectful,gender,@user @user @user @user @user You’re simply put an angry feminazi.,35_twitter
1744,abusive,sexual_orientation,faggot ass dodgers,35_twitter
1745,offensive,gender,P.S. jethro trudeau is and always will be a useless twat! @URL,35_twitter
1746,offensive,disability,which retard triggered the fire alarm at 2 in the morning....,35_twitter
1747,offensive,other,House passes resolution blasting cities that allow illegal aliens to vote in certain elections @URL via @user,35_twitter
1748,abusive,other,Fucking retard. \n\nOrban Lukashenko and Putin proved you can have nationalism without bullets.\n\nYou're insane. @URL,35_twitter
1749,offensive,origin,ha he looks like a ching chong china man,35_twitter
1750,offensive,sexual_orientation,How the fuck do u tell ur parents ur a faggot,35_twitter
1751,offensive,other,@user that twat Scott mills has just had a dig at something in the water said he's never heard it radio 1 normal\u2026 @URL,35_twitter
1752,abusive,origin,The best expression of my \u201cdyke experience\u201d is trying to shove a tampon applicatior into a trash can without my di\u2026 @URL,35_twitter
